id,conversation_id,line_order,speaker,hanzi,pinyin,meaning_ja,segs,source_site
356,36,2,小茜,我先还这两本，然后想借一本新的。,"Wǒ xiān huán zhè liǎng běn, ránhòu xiǎng jiè yì běn xīn de.",先にこの2冊を返して、それから新しいのを1冊借りたいです。,"[{""text"": ""我"", ""type"": ""vocab"", ""py"": ""wǒ"", ""note"": ""私""}, {""text"": ""先"", ""type"": ""grammar"", ""py"": ""xiān"", ""note"": ""「まず、先に」を表す副詞。""}, {""text"": ""还"", ""type"": ""grammar"", ""py"": ""hái"", ""note"": ""「まだ、さらに」を表す副詞。""}, {""text"": ""这"", ""type"": ""vocab"", ""py"": ""zhè"", ""note"": ""これ""}, {""text"": ""两本"", ""type"": ""vocab"", ""py"": ""liǎngběn"", ""note"": ""2冊""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""然后"", ""type"": ""vocab"", ""py"": ""ránhòu"", ""note"": ""それから""}, {""text"": ""想"", ""type"": ""grammar"", ""py"": ""xiǎng"", ""note"": ""「〜したい」という願望を表す助動詞。""}, {""text"": ""借"", ""type"": ""vocab"", ""py"": ""jiè"", ""note"": ""借りる""}, {""text"": ""一本"", ""type"": ""vocab"", ""py"": ""yīběn"", ""note"": ""1冊""}, {""text"": ""新"", ""type"": ""vocab"", ""py"": ""xīn"", ""note"": ""新しい""}, {""text"": ""的"", ""type"": ""grammar"", ""py"": ""de"", ""note"": ""名詞を修飾し、所有・限定を表す助詞（〜の）。""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
357,36,3,图书馆员,好的，这两本没有超期，没问题。,"Hǎo de, zhè liǎng běn méiyǒu chāoqī, méi wèntí.",はい、この2冊は延滞していないので大丈夫です。,"[{""text"": ""好"", ""type"": ""vocab"", ""py"": ""hǎo"", ""note"": ""良い、元気だ""}, {""text"": ""的"", ""type"": ""grammar"", ""py"": ""de"", ""note"": ""名詞を修飾し、所有・限定を表す助詞（〜の）。""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""这"", ""type"": ""vocab"", ""py"": ""zhè"", ""note"": ""これ""}, {""text"": ""两本"", ""type"": ""vocab"", ""py"": ""liǎngběn"", ""note"": ""2冊""}, {""text"": ""没有"", ""type"": ""vocab"", ""py"": ""méiyǒu"", ""note"": ""ない""}, {""text"": ""超期"", ""type"": ""vocab"", ""py"": ""chāoqī"", ""note"": ""期限を過ぎる""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""没"", ""type"": ""grammar"", ""py"": ""méi"", ""note"": ""「〜していない、〜がない」を表す否定の副詞（過去・完了・所有の否定）。""}, {""text"": ""问题"", ""type"": ""vocab"", ""py"": ""wèntí"", ""note"": ""問題""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
358,36,4,小茜,太好了。我可以借几本书？,Tài hǎo le. Wǒ kěyǐ jiè jǐ běn shū?,よかった。本は何冊借りられますか？,"[{""text"": ""太好了"", ""type"": ""vocab"", ""py"": ""tàihǎole"", ""note"": ""よかった！""}, {""text"": ""。"", ""type"": ""punct""}, {""text"": ""我"", ""type"": ""vocab"", ""py"": ""wǒ"", ""note"": ""私""}, {""text"": ""可以"", ""type"": ""grammar"", ""py"": ""kěyǐ"", ""note"": ""「〜してもよい、〜できる」という許可・可能を表す助動詞。""}, {""text"": ""借"", ""type"": ""vocab"", ""py"": ""jiè"", ""note"": ""借りる""}, {""text"": ""几本书"", ""type"": ""vocab"", ""py"": ""jǐběnshū"", ""note"": ""何冊かの本""}, {""text"": ""？"", ""type"": ""punct""}]",HSKspeaking_practice
359,36,5,图书馆员,学生证一次可以借五本，借期是一个月。,"Xuéshēngzhèng yí cì kěyǐ jiè wǔ běn, jièqī shì yí ge yuè.",学生証で一度に5冊、貸出期間は1ヶ月です。,"[{""text"": ""学生证"", ""type"": ""vocab"", ""py"": ""xuéshēngzhèng"", ""note"": ""学生証""}, {""text"": ""一次"", ""type"": ""vocab"", ""py"": ""yīcì"", ""note"": ""一回""}, {""text"": ""可以"", ""type"": ""grammar"", ""py"": ""kěyǐ"", ""note"": ""「〜してもよい、〜できる」という許可・可能を表す助動詞。""}, {""text"": ""借"", ""type"": ""vocab"", ""py"": ""jiè"", ""note"": ""借りる""}, {""text"": ""五本"", ""type"": ""vocab"", ""py"": ""wǔběn"", ""note"": ""5冊""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""借期"", ""type"": ""vocab"", ""py"": ""jièqī"", ""note"": ""貸出期間""}, {""text"": ""是"", ""type"": ""grammar"", ""py"": ""shì"", ""note"": ""「〜である」を表すbe動詞。""}, {""text"": ""一个月"", ""type"": ""vocab"", ""py"": ""yígèyuè"", ""note"": ""1ヶ月""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
360,36,6,小茜,我想借这本关于中国历史的书。,Wǒ xiǎng jiè zhè běn guānyú Zhōngguó lìshǐ de shū.,この中国史についての本を借りたいです。,"[{""text"": ""我"", ""type"": ""vocab"", ""py"": ""wǒ"", ""note"": ""私""}, {""text"": ""想"", ""type"": ""grammar"", ""py"": ""xiǎng"", ""note"": ""「〜したい」という願望を表す助動詞。""}, {""text"": ""借"", ""type"": ""vocab"", ""py"": ""jiè"", ""note"": ""借りる""}, {""text"": ""这本"", ""type"": ""vocab"", ""py"": ""zhèběn"", ""note"": ""この本""}, {""text"": ""关于"", ""type"": ""vocab"", ""py"": ""guānyú"", ""note"": ""〜について""}, {""text"": ""中国"", ""type"": ""vocab"", ""py"": ""zhōngguó"", ""note"": ""中国""}, {""text"": ""历史"", ""type"": ""vocab"", ""py"": ""lìshǐ"", ""note"": ""歴史""}, {""text"": ""的"", ""type"": ""grammar"", ""py"": ""de"", ""note"": ""名詞を修飾し、所有・限定を表す助詞（〜の）。""}, {""text"": ""书"", ""type"": ""vocab"", ""py"": ""shū"", ""note"": ""本""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
361,36,7,图书馆员,好，请把学生证给我看一下。,"Hǎo, qǐng bǎ xuéshēngzhèng gěi wǒ kàn yíxià.",はい、学生証を見せてください。,"[{""text"": ""好"", ""type"": ""vocab"", ""py"": ""hǎo"", ""note"": ""良い、元気だ""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""请"", ""type"": ""vocab"", ""py"": ""qǐng"", ""note"": ""どうぞ〜してください""}, {""text"": ""把"", ""type"": ""grammar"", ""py"": ""bǎ"", ""note"": ""目的語を動詞の前に出し「〜を…する」という処置を表す構文を作る介詞（把構文）。""}, {""text"": ""学生证"", ""type"": ""vocab"", ""py"": ""xuéshēngzhèng"", ""note"": ""学生証""}, {""text"": ""给"", ""type"": ""grammar"", ""py"": ""gěi"", ""note"": ""「〜に、〜のために」を表す介詞、または「あげる」という意味の動詞。""}, {""text"": ""我"", ""type"": ""vocab"", ""py"": ""wǒ"", ""note"": ""私""}, {""text"": ""看"", ""type"": ""vocab"", ""py"": ""kàn"", ""note"": ""見る""}, {""text"": ""一下"", ""type"": ""grammar"", ""py"": ""yīxià"", ""note"": ""動詞の後について「ちょっと〜する」と動作の軽さ・短さを表す表現。""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
362,36,8,小茜,给您。什么时候必须还？,Gěi nín. Shénme shíhou bìxū huán?,どうぞ。いつまでに返さないといけませんか？,"[{""text"": ""给"", ""type"": ""grammar"", ""py"": ""gěi"", ""note"": ""「〜に、〜のために」を表す介詞、または「あげる」という意味の動詞。""}, {""text"": ""您"", ""type"": ""vocab"", ""py"": ""nín"", ""note"": ""あなた（敬称）""}, {""text"": ""。"", ""type"": ""punct""}, {""text"": ""什么"", ""type"": ""vocab"", ""py"": ""shénme"", ""note"": ""何""}, {""text"": ""时候"", ""type"": ""vocab"", ""py"": ""shíhòu"", ""note"": ""時、頃""}, {""text"": ""必须"", ""type"": ""vocab"", ""py"": ""bìxū"", ""note"": ""〜しなければならない""}, {""text"": ""还"", ""type"": ""grammar"", ""py"": ""hái"", ""note"": ""「まだ、さらに」を表す副詞。""}, {""text"": ""？"", ""type"": ""punct""}]",HSKspeaking_practice
363,36,9,图书馆员,下个月的今天之前还就可以。,Xià ge yuè de jīntiān zhīqián huán jiù kěyǐ.,来月の今日までに返せば大丈夫です。,"[{""text"": ""下个月"", ""type"": ""vocab"", ""py"": ""xiàgèyuè"", ""note"": ""来月""}, {""text"": ""的"", ""type"": ""grammar"", ""py"": ""de"", ""note"": ""名詞を修飾し、所有・限定を表す助詞（〜の）。""}, {""text"": ""今天"", ""type"": ""vocab"", ""py"": ""jīntiān"", ""note"": ""今日""}, {""text"": ""之前"", ""type"": ""vocab"", ""py"": ""zhīqián"", ""note"": ""以前、〜前に""}, {""text"": ""还"", ""type"": ""grammar"", ""py"": ""hái"", ""note"": ""「まだ、さらに」を表す副詞。""}, {""text"": ""就"", ""type"": ""grammar"", ""py"": ""jiù"", ""note"": ""「すぐに、まさに」など、条件の帰結や強調を表す副詞。""}, {""text"": ""可以"", ""type"": ""grammar"", ""py"": ""kěyǐ"", ""note"": ""「〜してもよい、〜できる」という許可・可能を表す助動詞。""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
364,36,10,小茜,明白了，谢谢您。,"Míngbai le, xièxie nín.",分かりました、ありがとうございます。,"[{""text"": ""明白"", ""type"": ""vocab"", ""py"": ""míngbái"", ""note"": ""分かる""}, {""text"": ""了"", ""type"": ""grammar"", ""py"": ""le"", ""note"": ""動作の完了や状態の変化を表す助詞（文末や動詞の直後に置く）。""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""谢谢您"", ""type"": ""vocab"", ""py"": ""xièxiènín"", ""note"": ""ありがとうございます""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
365,37,1,阿伦,你好，我想了解一下健身房的会员卡。,"Nǐ hǎo, wǒ xiǎng liǎojiě yíxià jiànshēnfáng de huìyuánkǎ.",こんにちは、ジムの会員カードについて知りたいのですが。,"[{""text"": ""你好"", ""type"": ""vocab"", ""py"": ""nǐhǎo"", ""note"": ""こんにちは""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""我"", ""type"": ""vocab"", ""py"": ""wǒ"", ""note"": ""私""}, {""text"": ""想"", ""type"": ""grammar"", ""py"": ""xiǎng"", ""note"": ""「〜したい」という願望を表す助動詞。""}, {""text"": ""了解"", ""type"": ""vocab"", ""py"": ""liǎojiě"", ""note"": ""理解する、把握する""}, {""text"": ""一下"", ""type"": ""grammar"", ""py"": ""yīxià"", ""note"": ""動詞の後について「ちょっと〜する」と動作の軽さ・短さを表す表現。""}, {""text"": ""健身房"", ""type"": ""vocab"", ""py"": ""jiànshēnfáng"", ""note"": ""ジム""}, {""text"": ""的"", ""type"": ""grammar"", ""py"": ""de"", ""note"": ""名詞を修飾し、所有・限定を表す助詞（〜の）。""}, {""text"": ""会员卡"", ""type"": ""vocab"", ""py"": ""huìyuánkǎ"", ""note"": ""会員カード""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
366,37,2,工作人员,好的，我们有月卡、季卡和年卡。,"Hǎo de, wǒmen yǒu yuèkǎ, jìkǎ hé niánkǎ.",はい、月会員、季会員、年会員があります。,"[{""text"": ""好"", ""type"": ""vocab"", ""py"": ""hǎo"", ""note"": ""良い、元気だ""}, {""text"": ""的"", ""type"": ""grammar"", ""py"": ""de"", ""note"": ""名詞を修飾し、所有・限定を表す助詞（〜の）。""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""我们"", ""type"": ""vocab"", ""py"": ""wǒmen"", ""note"": ""私たち""}, {""text"": ""有"", ""type"": ""grammar"", ""py"": ""yǒu"", ""note"": ""「持っている、ある」を表す動詞。否定形は「没有」。""}, {""text"": ""月"", ""type"": ""vocab"", ""py"": ""yuè"", ""note"": ""月""}, {""text"": ""卡"", ""type"": ""vocab"", ""py"": ""kǎ"", ""note"": ""カード""}, {""text"": ""、"", ""type"": ""punct""}, {""text"": ""季卡"", ""type"": ""vocab"", ""py"": ""jìkǎ"", ""note"": ""季刊会員カード（3か月分）""}, {""text"": ""和"", ""type"": ""grammar"", ""py"": ""hé"", ""note"": ""「〜と」を表す接続詞・介詞。""}, {""text"": ""年"", ""type"": ""vocab"", ""py"": ""nián"", ""note"": ""年""}, {""text"": ""卡"", ""type"": ""vocab"", ""py"": ""kǎ"", ""note"": ""カード""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
367,37,3,阿伦,年卡大概多少钱？,Niánkǎ dàgài duōshao qián?,年会員はだいたいいくらですか？,"[{""text"": ""年卡"", ""type"": ""vocab"", ""py"": ""niánkǎ"", ""note"": ""年間会員カード""}, {""text"": ""大概"", ""type"": ""vocab"", ""py"": ""dàgài"", ""note"": ""だいたい、おそらく""}, {""text"": ""多少钱"", ""type"": ""vocab"", ""py"": ""duōshǎoqián"", ""note"": ""いくらですか""}, {""text"": ""？"", ""type"": ""punct""}]",HSKspeaking_practice
368,37,4,工作人员,年卡两千块，比每个月单独交便宜很多。,"Niánkǎ liǎngqiān kuài, bǐ měi ge yuè dāndú jiāo piányi hěn duō.",年会員は2000元で、毎月単独で払うよりずっと安いです。,"[{""text"": ""年卡"", ""type"": ""vocab"", ""py"": ""niánkǎ"", ""note"": ""年間会員カード""}, {""text"": ""两千块"", ""type"": ""vocab"", ""py"": ""liǎngqiānkuài"", ""note"": ""2000元""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""比"", ""type"": ""grammar"", ""py"": ""bǐ"", ""note"": ""「〜より」を表し、二つのものを比較するときに使う介詞（A比B+形容詞）。""}, {""text"": ""每个"", ""type"": ""vocab"", ""py"": ""měigè"", ""note"": ""それぞれの""}, {""text"": ""月"", ""type"": ""vocab"", ""py"": ""yuè"", ""note"": ""月""}, {""text"": ""单独"", ""type"": ""vocab"", ""py"": ""dāndú"", ""note"": ""単独で、別々に""}, {""text"": ""交"", ""type"": ""vocab"", ""py"": ""jiāo"", ""note"": ""払う、渡す""}, {""text"": ""便宜"", ""type"": ""vocab"", ""py"": ""piányi"", ""note"": ""安い""}, {""text"": ""很多"", ""type"": ""vocab"", ""py"": ""hěnduō"", ""note"": ""多くの""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
369,37,5,阿伦,健身房几点开门？,Jiànshēnfáng jǐ diǎn kāimén?,ジムは何時に開きますか？,"[{""text"": ""健身房"", ""type"": ""vocab"", ""py"": ""jiànshēnfáng"", ""note"": ""ジム""}, {""text"": ""几点"", ""type"": ""vocab"", ""py"": ""jǐdiǎn"", ""note"": ""何時""}, {""text"": ""开门"", ""type"": ""vocab"", ""py"": ""kāimén"", ""note"": ""開店する、ドアを開ける""}, {""text"": ""？"", ""type"": ""punct""}]",HSKspeaking_practice
370,37,6,工作人员,早上六点到晚上十一点，天天营业。,"Zǎoshang liù diǎn dào wǎnshang shíyī diǎn, tiāntiān yíngyè.",朝6時から夜11時まで、毎日営業しています。,"[{""text"": ""早上"", ""type"": ""vocab"", ""py"": ""zǎoshàng"", ""note"": ""朝""}, {""text"": ""六点"", ""type"": ""vocab"", ""py"": ""liùdiǎn"", ""note"": ""6時""}, {""text"": ""到"", ""type"": ""grammar"", ""py"": ""dào"", ""note"": ""「〜まで、〜に着く」を表す介詞・動詞。""}, {""text"": ""晚上"", ""type"": ""vocab"", ""py"": ""wǎnshàng"", ""note"": ""夜""}, {""text"": ""十一点"", ""type"": ""vocab"", ""py"": ""shíyìdiǎn"", ""note"": ""11時""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""天天"", ""type"": ""vocab"", ""py"": ""tiāntiān"", ""note"": ""毎日""}, {""text"": ""营业"", ""type"": ""vocab"", ""py"": ""yíngyè"", ""note"": ""営業する""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
371,37,7,阿伦,有没有教练可以教我怎么用器材？,Yǒu méiyǒu jiàoliàn kěyǐ jiāo wǒ zěnme yòng qìcái?,器具の使い方を教えてくれるトレーナーはいますか？,"[{""text"": ""有没有"", ""type"": ""vocab"", ""py"": ""yǒuméiyǒu"", ""note"": ""〜がありますか""}, {""text"": ""教练"", ""type"": ""vocab"", ""py"": ""jiàoliàn"", ""note"": ""コーチ、トレーナー""}, {""text"": ""可以"", ""type"": ""grammar"", ""py"": ""kěyǐ"", ""note"": ""「〜してもよい、〜できる」という許可・可能を表す助動詞。""}, {""text"": ""教"", ""type"": ""vocab"", ""py"": ""jiào"", ""note"": ""教える""}, {""text"": ""我"", ""type"": ""vocab"", ""py"": ""wǒ"", ""note"": ""私""}, {""text"": ""怎么"", ""type"": ""grammar"", ""py"": ""zěnme"", ""note"": ""「どうやって、なぜ」を表す疑問詞。""}, {""text"": ""用"", ""type"": ""vocab"", ""py"": ""yòng"", ""note"": ""使う""}, {""text"": ""器材"", ""type"": ""vocab"", ""py"": ""qìcái"", ""note"": ""器具、器材""}, {""text"": ""？"", ""type"": ""punct""}]",HSKspeaking_practice
372,37,8,工作人员,有，第一次来我们会安排免费的体验课。,"Yǒu, dì-yī cì lái wǒmen huì ānpái miǎnfèi de tǐyànkè.",います、初回は無料の体験レッスンをご案内します。,"[{""text"": ""有"", ""type"": ""grammar"", ""py"": ""yǒu"", ""note"": ""「持っている、ある」を表す動詞。否定形は「没有」。""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""第一次"", ""type"": ""vocab"", ""py"": ""dìyīcì"", ""note"": ""初めて""}, {""text"": ""来"", ""type"": ""vocab"", ""py"": ""lái"", ""note"": ""来る""}, {""text"": ""我们"", ""type"": ""vocab"", ""py"": ""wǒmen"", ""note"": ""私たち""}, {""text"": ""会"", ""type"": ""grammar"", ""py"": ""huì"", ""note"": ""「〜するだろう」「（習得して）〜できる」という可能性・技能を表す助動詞。""}, {""text"": ""安排"", ""type"": ""vocab"", ""py"": ""ānpái"", ""note"": ""手配、スケジュール""}, {""text"": ""免费"", ""type"": ""vocab"", ""py"": ""miǎnfèi"", ""note"": ""無料""}, {""text"": ""的"", ""type"": ""grammar"", ""py"": ""de"", ""note"": ""名詞を修飾し、所有・限定を表す助詞（〜の）。""}, {""text"": ""体验"", ""type"": ""vocab"", ""py"": ""tǐyàn"", ""note"": ""体験する""}, {""text"": ""课"", ""type"": ""vocab"", ""py"": ""kè"", ""note"": ""授業""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
373,37,9,阿伦,太好了，那我就办年卡吧。,"Tài hǎo le, nà wǒ jiù bàn niánkǎ ba.",よかった、じゃあ年会員にします。,"[{""text"": ""太好了"", ""type"": ""vocab"", ""py"": ""tàihǎole"", ""note"": ""よかった！""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""那"", ""type"": ""vocab"", ""py"": ""nà"", ""note"": ""あれ、それ／それなら""}, {""text"": ""我"", ""type"": ""vocab"", ""py"": ""wǒ"", ""note"": ""私""}, {""text"": ""就"", ""type"": ""grammar"", ""py"": ""jiù"", ""note"": ""「すぐに、まさに」など、条件の帰結や強調を表す副詞。""}, {""text"": ""办年"", ""type"": ""vocab"", ""py"": ""bànnián"", ""note"": ""年間契約を申し込む（办＋年）""}, {""text"": ""卡"", ""type"": ""vocab"", ""py"": ""kǎ"", ""note"": ""カード""}, {""text"": ""吧"", ""type"": ""grammar"", ""py"": ""ba"", ""note"": ""提案・推量・軽い命令を表す文末助詞（〜しよう、〜でしょう）。""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
374,37,10,工作人员,好的，请填一下这张申请表。,"Hǎo de, qǐng tián yíxià zhè zhāng shēnqǐngbiǎo.",分かりました、こちらの申込書にご記入ください。,"[{""text"": ""好"", ""type"": ""vocab"", ""py"": ""hǎo"", ""note"": ""良い、元気だ""}, {""text"": ""的"", ""type"": ""grammar"", ""py"": ""de"", ""note"": ""名詞を修飾し、所有・限定を表す助詞（〜の）。""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""请"", ""type"": ""vocab"", ""py"": ""qǐng"", ""note"": ""どうぞ〜してください""}, {""text"": ""填"", ""type"": ""vocab"", ""py"": ""tián"", ""note"": ""記入する""}, {""text"": ""一下"", ""type"": ""grammar"", ""py"": ""yīxià"", ""note"": ""動詞の後について「ちょっと〜する」と動作の軽さ・短さを表す表現。""}, {""text"": ""这张"", ""type"": ""vocab"", ""py"": ""zhèzhāng"", ""note"": ""この一枚の""}, {""text"": ""申请表"", ""type"": ""vocab"", ""py"": ""shēnqǐngbiǎo"", ""note"": ""申込書""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
375,38,1,小蕾,阿泰，昨天的电影你觉得怎么样？,"Ātài, zuótiān de diànyǐng nǐ juéde zěnmeyàng?",阿泰、昨日の映画どう思った？,"[{""text"": ""阿泰"", ""type"": ""vocab"", ""py"": ""ātài"", ""note"": ""（人名）""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""昨天"", ""type"": ""vocab"", ""py"": ""zuótiān"", ""note"": ""昨日""}, {""text"": ""的"", ""type"": ""grammar"", ""py"": ""de"", ""note"": ""名詞を修飾し、所有・限定を表す助詞（〜の）。""}, {""text"": ""电影"", ""type"": ""vocab"", ""py"": ""diànyǐng"", ""note"": ""映画""}, {""text"": ""你"", ""type"": ""vocab"", ""py"": ""nǐ"", ""note"": ""あなた""}, {""text"": ""觉得"", ""type"": ""grammar"", ""py"": ""juéde"", ""note"": ""「〜と思う、感じる」を表す動詞。""}, {""text"": ""怎么样"", ""type"": ""grammar"", ""py"": ""zěnmeyàng"", ""note"": ""「どうですか」と相手の意見や様子を尋ねる表現。""}, {""text"": ""？"", ""type"": ""punct""}]",HSKspeaking_practice
376,38,2,阿泰,我觉得特别好看，故事很感人。,"Wǒ juéde tèbié hǎokàn, gùshi hěn gǎnrén.",すごく面白かったと思う、ストーリーが感動的だった。,"[{""text"": ""我"", ""type"": ""vocab"", ""py"": ""wǒ"", ""note"": ""私""}, {""text"": ""觉得"", ""type"": ""grammar"", ""py"": ""juéde"", ""note"": ""「〜と思う、感じる」を表す動詞。""}, {""text"": ""特别"", ""type"": ""vocab"", ""py"": ""tèbié"", ""note"": ""特に、特別""}, {""text"": ""好看"", ""type"": ""vocab"", ""py"": ""hǎokàn"", ""note"": ""綺麗だ、見栄えがいい""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""故事"", ""type"": ""vocab"", ""py"": ""gùshì"", ""note"": ""物語、ストーリー""}, {""text"": ""很"", ""type"": ""grammar"", ""py"": ""hěn"", ""note"": ""「とても」を表す程度の副詞。形容詞文でよく使われる。""}, {""text"": ""感人"", ""type"": ""vocab"", ""py"": ""gǎnrén"", ""note"": ""感動的だ""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
377,38,3,小蕾,我也这么觉得，特别是最后那段。,"Wǒ yě zhème juéde, tèbié shì zuìhòu nà duàn.",私もそう思う、特に最後の部分が。,"[{""text"": ""我"", ""type"": ""vocab"", ""py"": ""wǒ"", ""note"": ""私""}, {""text"": ""也"", ""type"": ""grammar"", ""py"": ""yě"", ""note"": ""「〜も」を表す副詞。""}, {""text"": ""这么"", ""type"": ""vocab"", ""py"": ""zhème"", ""note"": ""こんなに、このように""}, {""text"": ""觉得"", ""type"": ""grammar"", ""py"": ""juéde"", ""note"": ""「〜と思う、感じる」を表す動詞。""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""特别"", ""type"": ""vocab"", ""py"": ""tèbié"", ""note"": ""特に、特別""}, {""text"": ""是"", ""type"": ""grammar"", ""py"": ""shì"", ""note"": ""「〜である」を表すbe動詞。""}, {""text"": ""最后"", ""type"": ""vocab"", ""py"": ""zuìhòu"", ""note"": ""最後に""}, {""text"": ""那段"", ""type"": ""vocab"", ""py"": ""nàduàn"", ""note"": ""あのシーン、あの部分""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
378,38,4,阿泰,对，我差点儿哭了。,"Duì, wǒ chàdiǎnr kū le.",そうだね、僕はちょっと泣きそうになった。,"[{""text"": ""对"", ""type"": ""grammar"", ""py"": ""duì"", ""note"": ""「〜に対して」を表す介詞、または「正しい」という意味の形容詞。""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""我"", ""type"": ""vocab"", ""py"": ""wǒ"", ""note"": ""私""}, {""text"": ""差点儿"", ""type"": ""grammar"", ""py"": ""chàdiǎnér"", ""note"": ""「もう少しで〜するところだった」を表す副詞。""}, {""text"": ""哭"", ""type"": ""vocab"", ""py"": ""kū"", ""note"": ""泣く""}, {""text"": ""了"", ""type"": ""grammar"", ""py"": ""le"", ""note"": ""動作の完了や状態の変化を表す助詞（文末や動詞の直後に置く）。""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
379,38,5,小蕾,演员演得也很好，特别是主角。,"Yǎnyuán yǎn de yě hěn hǎo, tèbié shì zhǔjué.",俳優の演技もよかった、特に主役が。,"[{""text"": ""演员"", ""type"": ""vocab"", ""py"": ""yǎnyuán"", ""note"": ""俳優""}, {""text"": ""演得"", ""type"": ""vocab"", ""py"": ""yǎndé"", ""note"": ""演技が〜（演＋得）""}, {""text"": ""也"", ""type"": ""grammar"", ""py"": ""yě"", ""note"": ""「〜も」を表す副詞。""}, {""text"": ""很"", ""type"": ""grammar"", ""py"": ""hěn"", ""note"": ""「とても」を表す程度の副詞。形容詞文でよく使われる。""}, {""text"": ""好"", ""type"": ""vocab"", ""py"": ""hǎo"", ""note"": ""良い、元気だ""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""特别"", ""type"": ""vocab"", ""py"": ""tèbié"", ""note"": ""特に、特別""}, {""text"": ""是"", ""type"": ""grammar"", ""py"": ""shì"", ""note"": ""「〜である」を表すbe動詞。""}, {""text"": ""主角"", ""type"": ""vocab"", ""py"": ""zhǔjué"", ""note"": ""主役""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
380,38,6,阿泰,是啊，听说他为了这个角色练了半年。,"Shì a, tīngshuō tā wèile zhège juésè liàn le bàn nián.",そうだね、この役のために半年練習したらしいよ。,"[{""text"": ""是"", ""type"": ""grammar"", ""py"": ""shì"", ""note"": ""「〜である」を表すbe動詞。""}, {""text"": ""啊"", ""type"": ""grammar"", ""py"": ""a"", ""note"": ""感嘆や語気をやわらげる文末助詞。""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""听说"", ""type"": ""vocab"", ""py"": ""tīngshuō"", ""note"": ""〜と聞いている""}, {""text"": ""他"", ""type"": ""vocab"", ""py"": ""tā"", ""note"": ""彼""}, {""text"": ""为了"", ""type"": ""vocab"", ""py"": ""wèile"", ""note"": ""〜のために""}, {""text"": ""这个"", ""type"": ""vocab"", ""py"": ""zhège"", ""note"": ""これ""}, {""text"": ""角色"", ""type"": ""vocab"", ""py"": ""juésè"", ""note"": ""役、キャラクター""}, {""text"": ""练"", ""type"": ""vocab"", ""py"": ""liàn"", ""note"": ""練習する""}, {""text"": ""了"", ""type"": ""grammar"", ""py"": ""le"", ""note"": ""動作の完了や状態の変化を表す助詞（文末や動詞の直後に置く）。""}, {""text"": ""半年"", ""type"": ""vocab"", ""py"": ""bànnián"", ""note"": ""半年""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
